Sequence name	HCV-I_PV1_Run3_B	HCV-H_PV1_Run3_B	HCV-J_PV1_Run3_A	JAS_PV1_Run10_A	HCV-H_PV1_Run3_A	HCV-I_PV1_Run3_A	HCV-J_PV1_Run3_B	SB_PV1_Run3_A	JAS_PV1_Run10_B	SB_PV1_Run3_B
PV1_008742	0.26	0.12	-0.75	1.15	-0.02	-0.40	-0.44	0.18	1.64	-0.18
PV1_008743	-1.00	-1.00	3.78	-1.00	0.55	4.23	-1.00	-0.30	2.14	0.30
PV1_008744	0.05	0.24	0.54	0.49	0.82	0.84	1.01	0.32	0.59	-0.32
PV1_008745	0.01	-0.59	-0.60	-0.47	-0.36	-0.83	-0.45	-0.24	-0.19	0.24
PV1_008746	0.85	0.64	-1.00	-1.00	-1.00	-0.71	-1.00	-1.00	-1.00	1.00
PV1_008747	nan	nan	inf	nan	nan	nan	nan	nan	nan	nan
PV1_008748	0.25	-0.05	-0.32	1.58	-0.17	-0.26	-0.21	-0.08	-0.00	0.08
PV1_008749	-1.00	-1.00	7.49	-1.00	1.21	1.70	14.03	1.00	10.89	-1.00
PV1_008750	0.56	0.04	-0.53	-1.00	-0.29	-0.44	-0.83	-0.27	-0.18	0.27
PV1_008751	-1.00	-1.00	-1.00	-1.00	0.55	-1.00	-1.00	-0.30	1.09	0.30
PV1_008752	-1.00	-1.00	-0.64	-1.00	-0.06	-0.13	-1.00	-0.57	-1.00	0.57
PV1_008753	0.29	-0.70	-0.83	-0.27	-0.29	-0.70	-0.47	-0.07	-0.28	0.07
PV1_008754	0.10	-0.40	-0.58	-0.28	-0.28	-0.45	-0.55	-0.15	-0.12	0.15
PV1_008755	0.80	0.82	-0.18	-1.00	-0.20	-0.35	0.36	0.45	-0.10	-0.45
PV1_008756	0.46	-0.57	2.01	0.24	0.76	1.93	0.72	0.37	1.38	-0.37
PV1_008757	-1.00	-1.00	1.77	-1.00	-1.00	6.34	1.04	-1.00	-1.00	1.00
PV1_008758	-0.43	-1.00	3.74	-1.00	-1.00	0.08	2.00	-0.47	-0.21	0.47
PV1_008759	8.26	15.37	6.38	14.75	1.40	1.93	3.08	-1.00	2.23	1.00
PV1_008760	-0.46	0.89	-0.57	0.82	-0.72	-0.41	-0.29	0.19	-0.25	-0.19
PV1_008761	2.70	1.62	0.47	0.26	-0.62	1.82	0.30	0.04	-0.48	-0.04
PV1_008762	0.11	-0.49	-0.73	-0.27	-0.41	-0.59	-0.46	-0.13	-0.53	0.13
PV1_008763	-1.00	-1.00	0.84	-1.00	1.40	0.47	-1.00	-1.00	8.68	1.00
PV1_008764	3.86	5.45	-0.68	5.89	-0.37	-0.49	2.57	-0.05	6.07	0.05
PV1_008765	1.66	2.14	0.59	2.02	-0.08	0.27	1.35	0.04	0.86	-0.04
PV1_008766	-0.30	-0.57	-0.43	-0.14	-0.55	-0.28	0.12	0.08	-0.07	-0.08
PV1_008767	-0.10	0.58	-0.29	0.52	0.39	0.99	1.37	-0.16	0.87	0.16
PV1_008768	-0.38	0.21	-0.50	-0.37	-0.32	-0.57	-0.56	-0.15	-0.09	0.15
PV1_008769	-1.00	-1.00	0.77	-1.00	-1.00	1.11	-1.00	0.04	0.55	-0.04
PV1_008770	0.07	-0.37	-0.33	-0.24	-0.59	-0.35	0.41	0.04	-0.01	-0.04
PV1_008771	0.07	-1.00	3.68	-1.00	1.76	5.76	-0.06	1.00	0.49	-1.00
PV1_008772	0.39	-0.65	0.50	1.02	-0.28	-0.34	0.40	-0.07	-0.45	0.07
PV1_008773	-0.26	-0.18	-0.44	0.27	-0.18	-0.62	-0.34	-0.08	0.10	0.08
PV1_008774	-0.41	-0.58	-0.67	0.21	-0.63	-0.48	-0.27	-0.22	-0.09	0.22
PV1_008775	0.02	-0.49	-0.67	-0.67	-0.47	-0.65	-0.62	0.18	-0.49	-0.18
PV1_008776	nan	nan	nan	nan	nan	inf	nan	nan	inf	nan
PV1_008777	0.61	-0.05	-0.29	-0.08	-0.44	-0.29	0.26	0.30	0.50	-0.30
PV1_008778	nan	nan	inf	nan	nan	inf	inf	nan	nan	nan
PV1_008779	11.79	6.54	36.38	-1.00	10.04	13.87	40.33	1.00	22.79	-1.00
PV1_008780	0.10	-1.00	0.31	-1.00	0.14	-0.65	-0.03	0.29	0.92	-0.29
PV1_008781	-0.43	0.00	0.36	-1.00	-1.00	-0.82	-0.00	-0.47	0.58	0.47
PV1_008782	7.53	6.54	49.98	-1.00	1.21	34.14	44.09	1.00	4.95	-1.00
PV1_008783	-1.00	-1.00	21.09	-1.00	1.21	5.76	10.27	1.00	-1.00	-1.00
PV1_008784	-1.00	-0.43	-0.74	-1.00	-0.33	-0.38	-0.43	-0.54	-0.77	0.54
PV1_008785	-0.69	-1.00	-0.88	-1.00	-0.03	-0.60	0.65	0.46	-0.57	-0.46
PV1_008786	-1.00	-1.00	-1.00	-1.00	-0.10	-0.73	-0.24	0.63	0.21	-0.63
PV1_008787	-0.84	-0.15	0.34	-1.00	-0.34	-0.54	-0.72	-0.17	-0.78	0.17
PV1_008788	-0.14	-0.13	-0.31	0.04	-0.55	-0.30	-0.78	0.15	0.03	-0.15
PV1_008789	0.05	0.55	0.47	0.79	-0.45	-0.39	-0.23	0.32	1.82	-0.32
PV1_008790	-0.88	-1.00	-0.39	-0.60	-0.70	-0.29	-0.17	-0.12	-0.84	0.12
PV1_008791	2.20	-1.00	1.13	4.44	1.76	1.71	0.88	1.00	-1.00	-1.00
PV1_008792	inf	nan	nan	nan	inf	inf	inf	nan	inf	nan
PV1_008793	0.33	-1.00	-0.29	0.51	0.15	-0.30	-0.61	0.04	-0.38	-0.04
PV1_008794	-0.57	0.52	-0.14	-0.76	-0.78	-0.46	0.26	0.07	-0.00	-0.07
PV1_008795	-0.18	-1.00	0.50	-0.30	-0.41	-0.51	0.23	0.11	-0.60	-0.11
PV1_008796	0.35	-0.20	-0.10	-1.00	-0.06	0.00	-0.20	-0.37	-0.37	0.37
PV1_008797	-0.54	-1.00	-0.77	-0.41	-0.34	-0.78	-0.69	0.35	-0.44	-0.35
PV1_008798	nan	inf	inf	inf	nan	inf	inf	nan	inf	nan
PV1_008799	-0.74	0.37	-0.28	-1.00	-0.73	-0.35	-0.77	0.33	-0.10	-0.33
PV1_008800	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.61	1.00
PV1_008801	0.72	-0.17	-0.31	0.06	0.94	-0.21	0.24	0.39	0.74	-0.39
PV1_008802	-0.50	-0.47	-0.88	-0.49	-0.69	-0.46	-0.65	0.31	-0.72	-0.31
PV1_008803	1.84	3.19	1.46	1.42	0.23	1.10	3.18	1.00	0.32	-1.00
PV1_008804	-0.39	-0.51	-0.69	-0.34	-0.34	-0.62	-0.17	0.19	-0.42	-0.19
PV1_008805	-0.38	0.64	-0.39	0.05	0.28	-0.66	-0.46	-0.13	0.29	0.13
PV1_008806	-0.27	-0.10	-0.33	-0.14	-0.36	-0.49	0.02	-0.29	-0.24	0.29
PV1_008807	0.29	-1.00	-0.06	-0.64	0.67	-0.32	0.51	-0.30	1.39	0.30
PV1_008808	0.15	0.60	-0.41	-0.44	0.11	-0.69	0.16	0.08	-0.26	-0.08
PV1_008809	0.01	-0.74	-0.31	-0.02	-0.10	-0.45	-0.62	-0.12	0.01	0.12
PV1_008810	-0.11	-0.69	-0.65	0.06	-0.49	-0.61	-0.45	-0.42	-0.32	0.42
PV1_008811	-1.00	-1.00	1.37	-1.00	1.74	4.66	1.91	-1.00	2.23	1.00
PV1_008812	nan	nan	inf	nan	inf	inf	inf	nan	inf	nan
PV1_008813	-1.00	-0.42	-1.00	-0.44	-0.15	-0.69	-1.00	-0.85	-0.77	0.85
PV1_008814	-0.46	-0.28	-0.68	-0.31	0.12	-0.35	-0.64	-0.17	0.51	0.17
PV1_008815	-0.37	-0.50	0.18	-0.52	0.02	-0.33	-0.07	0.09	-0.41	-0.09
PV1_008816	-1.00	1.73	0.85	4.25	1.40	-0.02	0.36	-1.00	0.08	1.00
PV1_008817	-0.09	-0.85	0.78	0.12	-0.32	0.02	0.60	-0.03	-0.02	0.03
PV1_008818	-0.01	2.05	0.48	1.10	-0.36	0.25	0.52	0.04	2.27	-0.04
PV1_008819	nan	nan	inf	nan	inf	inf	inf	nan	nan	nan
PV1_008820	0.38	0.22	-0.31	1.35	0.07	-0.34	-0.09	-0.19	0.68	0.19
PV1_008821	0.08	0.43	-0.55	0.84	-0.13	-0.49	-0.33	0.09	-0.51	-0.09
PV1_008822	-0.11	1.10	-0.68	0.01	-0.54	-0.47	0.31	-0.07	0.18	0.07
PV1_008823	1.06	0.46	5.56	0.40	0.07	1.48	2.63	-0.42	-0.43	0.42
PV1_008824	-0.07	0.05	-0.39	-0.28	-0.12	-0.57	-0.70	-0.28	-0.23	0.28
PV1_008825	-0.05	0.68	-0.46	-0.08	-0.02	-0.70	-0.88	-0.11	0.04	0.11
PV1_008826	nan	nan	nan	nan	nan	inf	nan	nan	inf	nan
PV1_008827	0.15	1.03	1.51	-1.00	-0.70	1.72	0.01	-0.73	0.60	0.73
PV1_008828	-0.74	-0.07	-0.48	-0.10	-0.32	-0.33	-0.77	-0.14	-0.63	0.14
PV1_008829	nan	nan	inf	nan	inf	inf	nan	nan	nan	nan
PV1_008830	3.26	6.54	2.40	6.25	3.41	0.35	-1.00	1.00	1.97	-1.00
PV1_008831	0.58	-0.35	-0.66	-0.59	-0.12	-0.34	-0.68	-0.32	-0.32	0.32
PV1_008832	0.31	-0.29	-0.57	-0.13	-0.44	-0.44	0.81	-0.04	0.20	0.04
PV1_008833	-1.00	-1.00	-0.72	-1.00	-0.63	-0.32	-1.00	1.00	-1.00	-1.00
PV1_008834	nan	nan	nan	nan	nan	inf	nan	nan	nan	nan
PV1_008835	-0.15	-1.00	7.50	0.45	2.54	19.56	4.26	1.00	0.19	-1.00
PV1_008836	-1.00	-1.00	-1.00	2.63	-1.00	1.71	-1.00	1.00	0.49	-1.00
PV1_008837	1.13	1.52	-0.43	1.42	-0.26	0.35	0.25	1.00	0.49	-1.00
PV1_008838	0.57	-0.21	0.87	1.67	0.62	-0.01	0.78	-0.16	-0.22	0.16
PV1_008839	-0.32	-0.58	-0.69	-0.28	-0.51	-0.38	-0.54	-0.16	-0.47	0.16
PV1_008840	nan	nan	inf	nan	nan	inf	nan	nan	nan	nan
PV1_008841	-0.44	-0.01	0.12	-1.00	-1.00	-0.11	-0.01	-0.21	-0.61	0.21
PV1_008842	-0.71	-1.00	-0.42	-0.02	-0.55	0.01	-0.75	0.63	-0.60	-0.63
PV1_008843	0.41	0.56	-0.51	-1.00	-0.54	-0.89	-0.38	0.16	0.36	-0.16
PV1_008844	0.29	0.14	5.95	0.10	1.34	5.76	3.55	-0.39	1.25	0.39
PV1_008845	-1.00	-1.00	9.26	1.58	0.31	4.28	8.34	-0.53	-0.30	0.53
PV1_008846	-1.00	-1.00	2.54	-1.00	3.60	0.41	-1.00	0.04	-1.00	-0.04
PV1_008847	-0.56	-0.12	-0.73	0.70	0.00	-0.51	-0.23	0.08	0.44	-0.08
PV1_008848	0.59	-0.04	-0.46	0.25	-0.28	-0.58	0.47	-0.09	-0.13	0.09
PV1_008849	nan	nan	inf	inf	nan	inf	nan	nan	nan	nan
PV1_008850	-0.35	0.14	-0.74	-1.00	1.51	0.02	-0.43	-0.39	-0.55	0.39
PV1_008851	0.13	-0.40	-0.23	-0.62	-0.71	-0.43	0.30	0.22	-0.37	-0.22
PV1_008852	nan	nan	nan	nan	nan	inf	nan	nan	nan	nan
PV1_008853	-0.64	-0.36	-0.71	-1.00	-0.44	0.03	-0.36	0.53	-0.49	-0.53
PV1_008854	0.32	0.94	0.10	0.31	0.20	0.81	1.03	0.29	0.07	-0.29
PV1_008855	-0.32	-0.55	-0.61	-0.05	-0.34	-0.59	-0.47	-0.24	-0.43	0.24
PV1_008856	0.37	0.27	-0.43	0.22	0.35	-0.26	-0.43	-0.24	-0.09	0.24
PV1_008857	-1.00	-1.00	0.70	-1.00	1.21	-1.00	-1.00	1.00	-0.01	-1.00
PV1_008858	nan	nan	nan	nan	nan	inf	nan	nan	nan	nan
PV1_008859	nan	nan	inf	nan	nan	nan	nan	nan	inf	nan
PV1_008860	-0.39	-0.35	-0.61	-0.79	-0.87	-0.81	-0.46	-0.37	-0.57	0.37
PV1_008861	3.26	-1.00	5.80	13.51	7.83	16.57	10.27	1.00	4.95	-1.00
PV1_008862	-0.17	-0.66	-0.68	-0.24	-0.14	-0.69	-0.61	0.16	-0.16	-0.16
PV1_008863	nan	nan	inf	inf	inf	inf	nan	nan	inf	nan
PV1_008864	0.41	-0.64	0.13	-0.66	-0.16	0.02	-0.29	0.04	0.13	-0.04
PV1_008865	1.22	-1.00	14.04	-1.00	5.89	13.77	8.78	0.04	3.64	-0.04
PV1_008866	nan	nan	nan	nan	nan	inf	nan	nan	inf	nan
PV1_008867	0.42	-1.00	2.40	1.42	1.95	3.51	0.25	1.00	0.98	-1.00
PV1_008868	-0.61	-0.42	-0.69	0.11	-0.53	-0.79	-0.60	-0.36	-0.36	0.36
PV1_008869	nan	nan	inf	inf	inf	inf	inf	nan	inf	nan
PV1_008870	-1.00	1.34	4.01	1.25	0.71	4.66	1.91	-1.00	0.85	1.00
PV1_008871	-1.00	-1.00	2.98	4.66	2.45	9.20	0.96	0.04	1.32	-0.04
PV1_008872	0.46	0.00	-0.24	0.79	-0.08	-0.37	0.25	-0.05	0.16	0.05
PV1_008873	inf	nan	inf	nan	nan	inf	nan	nan	inf	nan
PV1_008874	-0.06	0.45	-0.21	-0.40	0.03	0.04	-0.79	-0.01	-0.43	0.01
PV1_008875	-0.54	0.15	-0.74	-0.21	0.01	-0.38	-0.75	-0.04	-0.09	0.04
PV1_008876	0.17	0.03	-0.30	-0.50	-0.85	-0.35	-0.49	0.37	0.63	-0.37
PV1_008877	-0.27	0.29	-0.34	-0.69	-0.24	0.10	-0.52	-0.66	-0.49	0.66
PV1_008878	0.11	-1.00	2.10	0.89	1.87	0.41	0.96	0.04	5.19	-0.04
PV1_008879	3.63	-1.00	82.02	-1.00	3.79	10.74	35.71	-1.00	11.91	1.00
PV1_008880	0.06	-0.53	-0.58	0.80	-0.32	-0.66	-0.07	-0.26	-0.45	0.26
PV1_008881	-1.00	-1.00	0.23	-1.00	-0.20	3.40	-1.00	-1.00	0.08	1.00
PV1_008882	2.48	4.54	-0.45	1.07	-0.19	-0.61	1.15	0.55	0.58	-0.55
PV1_008883	0.21	0.07	-0.68	-0.66	0.04	0.85	-0.29	0.13	0.12	-0.13
PV1_008884	-0.88	-0.78	-0.80	-0.58	-0.49	-0.45	-0.78	0.04	-0.23	-0.04
PV1_008885	0.55	1.54	-0.52	-0.51	-0.38	-0.33	-0.19	-0.14	0.12	0.14
PV1_008886	7.53	-1.00	4.10	-1.00	-1.00	4.41	-1.00	1.00	-1.00	-1.00
PV1_008887	nan	nan	inf	nan	nan	inf	nan	nan	nan	nan
PV1_008888	-0.21	0.68	0.17	0.21	-0.22	0.41	-0.37	0.04	-0.06	-0.04
PV1_008889	0.35	-0.12	-0.21	0.21	-0.52	-0.51	0.25	-0.10	0.58	0.10
PV1_008890	-0.31	-0.22	-0.59	-0.13	-0.41	-0.63	-0.61	-0.25	-0.18	0.25
PV1_008891	-0.19	-0.38	-0.68	-0.80	-0.64	-0.71	-0.59	-0.40	-0.92	0.40
PV1_008892	0.39	2.86	1.89	0.18	0.23	0.29	0.49	-0.12	0.73	0.12
PV1_008893	nan	nan	inf	nan	inf	inf	nan	nan	inf	nan
PV1_008894	0.27	-0.50	-0.49	-1.00	-0.63	-0.28	-0.50	0.33	-0.80	-0.33
PV1_008895	0.13	1.00	-0.40	0.28	-0.61	-0.22	-0.34	-0.38	0.05	0.38
PV1_008896	-1.00	1.69	-0.39	1.59	-1.00	1.41	-0.33	-0.64	0.06	0.64
PV1_008897	0.38	-1.00	-0.45	0.47	0.07	-0.29	0.22	-0.19	0.92	0.19
PV1_008898	1.47	-0.07	-0.44	0.80	0.10	-0.11	-0.38	0.24	-0.26	-0.24
PV1_008899	-1.00	-1.00	-0.70	-1.00	-1.00	-0.76	-1.00	-0.64	-0.47	0.64
PV1_008900	2.19	-1.00	0.27	1.17	0.98	0.62	0.13	-0.10	0.34	0.10
PV1_008901	1.49	2.31	0.24	-1.00	-1.00	-0.80	-1.00	0.46	0.30	-0.46
PV1_008902	-0.65	-1.00	-0.30	-0.41	-0.64	0.66	0.54	-0.51	-0.03	0.51
PV1_008903	-0.22	-0.39	-0.45	0.33	-0.33	-0.62	-0.47	-0.31	-0.15	0.31
PV1_008904	3.51	-0.39	1.08	2.54	0.98	0.21	1.75	-0.35	2.39	0.35
PV1_008905	-0.14	-0.36	-0.11	-0.63	0.04	-0.50	0.21	-0.09	-0.40	0.09
PV1_008906	-0.27	0.19	-0.22	-0.27	-0.27	-0.38	0.07	-0.00	-0.15	0.00
PV1_008907	-1.00	-1.00	0.85	-1.00	-1.00	-0.02	-1.00	-1.00	-1.00	1.00
PV1_008908	nan	inf	inf	nan	inf	inf	inf	nan	inf	nan
PV1_008909	-1.00	-1.00	-0.73	0.15	0.05	-0.86	-0.80	-0.26	-1.00	0.26
PV1_008910	0.07	-1.00	1.13	-1.00	0.10	2.38	-1.00	1.00	-0.26	-1.00
PV1_008911	3.27	-1.00	10.91	-1.00	5.63	15.91	8.40	1.00	0.49	-1.00
PV1_008912	0.49	-0.01	0.26	-0.37	-0.42	-0.29	-0.51	-0.13	0.04	0.13
PV1_008913	0.07	-1.00	-0.15	-1.00	-0.45	0.01	-0.06	1.00	1.23	-1.00
PV1_008914	-1.00	-1.00	2.69	6.87	-1.00	4.87	-1.00	-1.00	-1.00	1.00
PV1_008915	-0.28	-0.13	-0.60	-0.11	-0.31	-0.61	-0.44	-0.35	-0.31	0.35
PV1_008916	-0.58	0.77	-0.73	-0.72	-0.61	-0.47	-0.34	0.21	-0.65	-0.21
PV1_008917	-0.04	-0.37	-0.58	-0.51	-0.49	-0.42	0.37	-0.13	-0.08	0.13
PV1_008918	-0.56	2.12	4.62	0.50	-0.54	0.96	3.66	0.24	-0.69	-0.24
PV1_008919	-0.20	-0.38	-0.47	-0.07	-0.30	-0.51	-0.52	-0.14	-0.17	0.14
PV1_008920	-0.77	-1.00	-0.45	-0.22	-0.88	-0.06	-0.39	0.50	0.12	-0.50
PV1_008921	0.19	-0.07	-0.33	-0.55	-0.45	-0.18	0.22	-0.23	-0.13	0.23
PV1_008922	nan	nan	inf	nan	nan	nan	nan	nan	nan	nan
PV1_008923	-0.67	-0.54	-0.25	-0.78	-0.43	-0.81	-0.54	0.07	-0.41	-0.07
PV1_008924	-0.29	-0.58	-0.86	0.21	-0.14	-0.77	-0.48	-0.33	-0.09	0.33
PV1_008925	nan	nan	inf	nan	nan	inf	nan	nan	inf	nan
PV1_008926	0.08	0.91	0.29	-1.00	0.39	-0.49	-0.53	0.77	0.88	-0.77
PV1_008927	1.01	-0.29	-0.52	0.37	-0.37	0.15	-0.29	0.13	-0.44	-0.13
PV1_008928	-0.40	-0.21	-0.64	-0.75	-0.69	-0.57	-0.08	-0.23	-0.90	0.23
PV1_008929	0.20	-0.42	-0.39	-0.26	-0.21	-0.55	-0.61	-0.18	-0.54	0.18
PV1_008930	-0.48	-0.54	-0.55	-0.85	-0.46	0.04	-0.77	0.25	-0.70	-0.25
PV1_008931	1.07	-0.39	0.10	0.17	-0.11	0.20	-0.70	-0.19	1.41	0.19
PV1_008932	-0.85	-0.40	-0.41	-0.85	-0.73	-0.76	-0.41	0.15	-0.72	-0.15
PV1_008933	0.45	0.62	-0.65	-0.02	0.05	-0.33	-0.06	-0.21	0.11	0.21
PV1_008934	-0.81	-1.00	-0.23	-0.01	-0.50	-0.57	-0.83	-0.00	-0.87	0.00
PV1_008935	-0.81	0.31	0.84	-0.69	0.34	0.47	-0.35	0.04	-0.87	-0.04
PV1_008936	nan	nan	nan	nan	nan	inf	nan	nan	inf	nan
PV1_008937	-0.66	0.20	-0.19	-0.42	0.06	0.73	-0.10	0.12	-1.00	-0.12
PV1_008938	-0.59	-0.27	-0.49	-0.58	-0.59	-0.49	-0.71	0.05	-0.42	-0.05
PV1_008939	-0.56	0.04	-0.74	-0.62	-0.50	-0.91	-0.80	-0.31	-0.38	0.31
PV1_008940	nan	nan	inf	inf	inf	inf	inf	nan	inf	nan
PV1_008941	-0.43	-1.00	-0.40	-1.00	0.18	0.38	-0.67	0.51	-0.47	-0.51
PV1_008942	-0.39	0.08	-0.03	-1.00	-1.00	-0.23	0.61	1.00	1.13	-1.00
PV1_008943	inf	nan	nan	nan	nan	nan	nan	nan	nan	nan
PV1_008944	-0.60	-0.43	-0.52	-0.73	-0.42	-0.59	-0.93	-0.32	-0.49	0.32
PV1_008945	-0.18	-0.56	-0.64	-0.30	-0.62	-0.76	-0.93	-0.03	-0.31	0.03
PV1_008946	0.75	-0.15	-0.21	0.95	-0.06	-0.29	0.06	-0.12	0.85	0.12
PV1_008947	0.73	0.11	0.07	-0.20	0.14	-0.30	1.36	0.25	1.85	-0.25
PV1_008948	nan	nan	nan	nan	nan	inf	nan	nan	nan	nan
PV1_008949	-0.61	-1.00	1.78	0.32	0.21	2.44	0.71	1.00	-0.73	-1.00
PV1_008950	nan	nan	inf	inf	nan	inf	nan	nan	inf	nan
PV1_008951	inf	nan	inf	inf	nan	inf	inf	nan	inf	nan
PV1_008952	-1.00	-1.00	2.69	-1.00	0.20	1.20	3.08	-1.00	2.23	1.00
PV1_008953	-0.40	-0.36	-0.81	-0.18	-0.81	-0.62	0.06	0.07	-0.58	-0.07
PV1_008954	-0.32	-0.76	-0.35	0.62	-0.79	0.12	0.32	-0.30	0.24	0.30
PV1_008955	0.37	-0.14	-0.42	0.83	0.06	-0.51	-0.31	-0.22	-0.39	0.22
PV1_008956	-0.72	-0.75	-0.89	0.19	-0.42	-0.87	-0.75	-0.15	-0.71	0.15
PV1_008957	-1.00	21.62	24.49	-1.00	3.41	11.16	17.79	1.00	1.97	-1.00
PV1_008958	-1.00	6.54	36.38	-1.00	7.83	20.62	10.27	1.00	-1.00	-1.00
PV1_008959	-0.37	-0.33	-0.45	-0.14	-0.15	-0.72	-0.33	0.24	-0.30	-0.24
PV1_008960	3.81	1.32	0.92	-1.00	0.36	2.60	2.47	0.43	0.22	-0.43
PV1_008961	1.64	0.56	0.40	3.49	3.11	0.68	2.88	0.24	5.76	-0.24
PV1_008962	-1.00	-1.00	1.55	-1.00	1.21	8.47	6.52	1.00	3.46	-1.00
PV1_008963	-1.00	2.02	6.82	1.90	0.33	9.01	-0.25	1.00	1.38	-1.00
PV1_008964	-0.35	1.28	0.54	0.10	0.34	0.64	0.14	-0.39	-0.55	0.39
PV1_008965	-0.21	-0.24	-0.08	1.08	-0.05	-0.36	0.02	0.29	0.06	-0.29
PV1_008966	1.49	0.10	0.99	0.06	1.26	1.96	0.10	0.46	2.04	-0.46
PV1_008967	-0.66	-0.09	-0.66	1.04	-0.20	-0.35	-0.85	-0.04	-0.16	0.04
PV1_008968	1.22	6.85	1.65	-1.00	1.30	3.92	0.96	0.04	2.10	-0.04
PV1_008969	-0.30	-0.79	-0.77	-0.20	-0.51	-0.52	-0.28	-0.06	-0.10	0.06
PV1_008970	-0.56	-0.77	-0.74	-0.78	-0.55	-0.82	-0.50	-0.16	-0.66	0.16
PV1_008971	3.26	-1.00	9.20	-1.00	3.41	3.05	14.03	1.00	10.89	-1.00
PV1_008972	nan	nan	nan	nan	nan	nan	inf	nan	nan	nan
PV1_008973	1.54	0.12	-0.24	-1.00	-0.01	0.31	-0.44	0.04	0.77	-0.04
PV1_008974	-1.00	-1.00	-0.41	-1.00	-0.74	-1.00	-1.00	-0.07	0.38	0.07
PV1_008975	0.59	-0.60	-0.36	0.55	1.00	0.01	-0.40	-0.57	0.27	0.57
PV1_008976	0.25	0.81	-0.50	0.37	0.25	-0.30	0.42	-0.11	0.02	0.11
PV1_008977	-0.52	-0.44	0.39	-0.46	-0.18	0.21	1.10	0.04	-0.00	-0.04
PV1_008978	0.21	-0.15	0.54	1.46	-0.25	-0.08	0.49	0.58	0.18	-0.58
PV1_008979	-1.00	-1.00	7.56	-0.37	1.11	6.74	7.15	0.04	-0.23	-0.04
PV1_008980	-0.39	-0.35	-0.71	0.25	-0.68	-0.42	-0.14	0.32	-0.83	-0.32
PV1_008981	-0.30	-0.59	-0.69	-0.47	-0.11	-0.72	-0.62	0.04	-0.62	-0.04
PV1_008982	-1.00	2.77	5.80	-1.00	3.42	5.09	0.88	1.00	-1.00	-1.00
PV1_008983	-0.27	-0.49	-0.13	0.97	0.13	1.62	0.02	-0.25	-0.09	0.25
PV1_008984	-0.00	-0.21	-0.80	0.27	-0.17	-0.70	-0.65	0.07	-0.06	-0.07
PV1_008985	-0.18	-0.20	-0.31	0.24	-0.53	-0.34	-0.68	-0.02	-0.37	0.02
PV1_008986	0.38	-0.02	-0.39	0.41	-0.29	-0.30	0.40	-0.21	0.01	0.21
PV1_008987	0.82	0.21	-0.09	-0.61	0.53	-0.42	0.00	-0.57	-0.05	0.57
PV1_008988	0.96	-1.00	3.69	2.33	0.69	3.97	-0.42	-0.69	-0.09	0.69
PV1_008989	-1.00	0.89	1.55	-1.00	-1.00	5.42	-0.06	1.00	-0.26	-1.00
PV1_008990	-0.03	1.87	0.68	0.11	0.18	1.88	2.15	-0.54	0.13	0.54
PV1_008991	-0.43	0.50	7.47	0.45	-0.12	0.62	3.75	-0.47	0.38	0.47
PV1_008992	-1.00	4.89	1.21	-1.00	-1.00	0.41	-1.00	0.04	1.32	-0.04
PV1_008993	-0.21	-0.53	0.15	1.24	-0.05	-0.25	-1.00	-0.14	-0.63	0.14
PV1_008994	1.56	2.23	0.02	0.24	0.70	3.63	0.93	0.37	1.29	-0.37
PV1_008995	0.10	-0.61	-0.74	-1.00	0.59	-0.65	0.16	0.34	-0.24	-0.34
PV1_008996	-0.48	-0.31	-0.90	0.55	-0.19	-0.71	-0.43	-0.51	-0.28	0.51
PV1_008997	0.65	1.11	-0.45	0.09	-0.19	-0.65	-0.43	-0.27	-0.10	0.27
PV1_008998	-0.76	-0.40	-0.71	-0.34	-0.04	-0.26	-0.53	-0.20	-0.52	0.20
PV1_008999	-0.09	0.61	-0.64	-1.00	-0.06	-0.13	-1.00	-0.57	-0.37	0.57
PV1_009000	0.51	-0.44	-0.50	0.07	-0.12	-0.50	-0.34	-0.09	0.05	0.09
PV1_009001	-0.60	-0.06	-0.42	-0.55	-0.86	-0.75	0.17	-0.38	-0.35	0.38
PV1_009002	-0.33	-0.57	-0.71	-0.27	0.14	-0.40	-0.36	-0.00	-0.32	0.00
PV1_009003	1.60	0.15	-0.09	0.66	0.18	0.03	0.43	-0.54	0.36	0.54
PV1_009004	-1.00	-0.12	-0.20	-0.15	-0.48	-0.13	-0.56	-0.30	-0.65	0.30
PV1_009005	nan	nan	inf	inf	nan	inf	inf	nan	nan	nan
PV1_009006	-1.00	6.54	0.70	6.25	-1.00	0.35	10.27	1.00	-1.00	-1.00
PV1_009007	-0.25	0.11	-0.58	0.60	0.14	-0.54	-0.34	-0.00	-0.43	0.00
PV1_009008	0.76	0.20	3.05	0.84	-0.44	-0.01	0.55	-0.11	0.04	0.11
PV1_009009	0.08	0.52	-0.40	0.83	-0.11	-0.25	-0.81	-0.39	-0.40	0.39
PV1_009010	-0.36	0.13	-0.24	0.35	0.57	-0.29	0.12	-0.03	-0.11	0.03
PV1_009011	-0.43	0.01	-0.54	-0.41	-0.35	-0.20	-0.29	-0.14	-0.04	0.14
PV1_009012	-0.58	-1.00	-0.17	-0.29	-0.35	-0.37	-0.36	-0.12	0.16	0.12
